Episode,Counter,Time,Text
14,318,00:21:31,"hey, magma, relax."
14,319,00:21:34,i have no intention of becoming a murderer.
14,320,00:21:37,i'll do you the kindness of helping you.
14,321,00:21:53,winner: chrome!
14,322,00:21:55,yeah!
14,323,00:21:56,magma's down!
14,324,00:22:00,which means the last contestants are...
14,325,00:22:02,"senku, chrome, and ginro-chan."
14,326,00:22:07,chrome!
14,327,00:22:09,they're all on our side!
14,328,00:22:13,yeah.
14,329,00:22:15,it's total victory for the kingdom of science!
14,330,00:23:51,{\an8}the culmination of two million years
14,331,00:23:58,{\an8}next time
14,332,00:23:58,{\an8}the culmination of two million years
14,333,00:24:00,"this is a work of fiction, but the plants,animals, and production methods described are based on reality.foraging and making things on your own accord is extremely dangerousand, in some cases, illegal. please do not imitate without expertise."
15,1,00:00:08,i'll leave the village for now.
15,2,00:00:11,you wouldn't want to have to deal with an outsider
15,3,00:00:13,"who isn't even a contestant, right, kinro-chan the guard?"
15,4,00:00:17,we can talk about your end of our deal
15,5,00:00:19,"after you've captured the village, senku-chan."
15,6,00:00:24,sure.
15,7,00:00:28,chrome...
15,8,00:00:31,ruri-ch—
15,9,00:00:32,"priestess, you're going to have to marry the winner, huh?"
15,10,00:00:36,don't worry.
15,11,00:00:37,now it's just up to me or senku to give up the victory.
15,12,00:00:42,the winner is going to be chrome.
15,13,00:00:44,"i can tell, you know."
15,14,00:00:47,"you really wanted chrome to win, didn't you?"
15,15,00:00:53,"{\an8}ow, ow, ow!"
15,16,00:00:53,"good job figuring out the difference between convex and concave, chrome."
15,17,00:00:58,"no, as the priestess, i have no such thoughts."
15,18,00:01:03,i'm only a servant of the gods.
15,19,00:01:05,i will marry the winner of the grand bout.
15,20,00:01:09,really?
15,21,00:01:11,"huh, i always thought..."
15,22,00:01:13,wait a second... does that mean you don't really care who wins?!
15,23,00:01:16,huh?
15,24,00:01:18,well...
15,25,00:01:19,that's right.
15,26,00:01:20,"try to read between the lines a little, ginro."
15,27,00:01:24,what else is ruri-sama supposed to say?
15,28,00:01:28,{\an8}village chief
15,29,00:01:28,village chief...
15,30,00:01:30,ginro!
15,31,00:01:31,scumbag
15,32,00:01:35,match two of the semi-finals will now begin.
15,33,00:01:38,senku versus ginro.
15,34,00:01:40,"both contestants, forward."
15,35,00:01:44,"what the hell's gotten into you, ginro?!"
15,36,00:01:46,i mean...
15,37,00:01:48,ruri-chan said she'll marry anyone!
15,38,00:01:51,"so maybe i have a shot at being village chief, too!"
15,39,00:01:54,maybe it's finally my time to shine!
15,40,00:01:58,"g-ginro, you..."
15,41,00:02:00,he's way too scummy.
15,42,00:02:02,"if i become the chief, i'll get to have ramen every day!"
15,43,00:02:08,and a harem!
15,44,00:02:09,i'm going to turn it into a super awesome village!
15,45,00:02:18,i think he's...
15,46,00:02:20,ginro... anyone but you.
15,47,00:02:24,we can't let him become the village chief.
15,48,00:02:27,we have to take down that scum now!
15,49,00:02:30,but senku doesn't stand a chance.
15,50,00:02:37,senku...
15,51,00:02:40,"our weapon is science, is it not?"
15,52,00:02:51,i guess i don't have a choice.
15,53,00:02:54,"you're about to use some crazy sorcery, aren't you?"
15,54,00:02:57,no you don't!
15,55,00:03:07,"that man is smart. senku, was it?"
15,56,00:03:16,winner: senku!
15,57,00:03:17,ginro's down!
15,58,00:03:19,senku's going to the finals!
15,59,00:03:21,the whole village has come together!
15,60,00:03:24,yeah.
15,61,00:03:26,now we can turn the village into a kingdom of science...
15,62,00:03:30,and we can save... ruri...
15,63,00:03:40,"all right, it's the final now."
15,64,00:03:43,"now i just need to lose on purpose,"
15,65,00:03:46,"and chrome, you'll marry ruri and become the village chief."
15,66,00:03:51,happily ever afters all around!
15,67,00:03:54,get up and...
15,68,00:04:02,"um, he's conked out."
15,69,00:04:06,he must be mighty relieved to know that ruri-nee's going to be all right.
15,70,00:04:13,eh?
15,71,00:04:15,does that mean...
15,72,00:04:16,what happens now?
15,73,00:04:18,does that mean the final...
15,74,00:04:26,"the new village chief, the husband of the priestess..."
15,75,00:04:31,"is the winner of the grand bout, senku!"
15,76,00:04:37,{\an4}position of village chief and marriage partner acquired!!
15,77,00:06:12,{\an8}the culmination of two million years
15,78,00:06:17,s-so...
15,79,00:06:19,what now?
15,80,00:06:21,"well, this is a pain in the ass."
15,81,00:06:25,"so i just have to marry ruri, and the whole village is mine, right?"
15,82,00:06:32,"i'll do it, then."
15,83,00:06:34,senku's married!
15,84,00:06:36,"hold it, senku! where do you even come from?"
15,85,00:06:40,i won't allow an outsider to become the chief!
15,86,00:06:42,"well, well, if it isn't the former village chief."
15,87,00:06:46,i don't have a millimeter of interest in your lack of approval.
15,88,00:06:52,who are we supposed to side with?
15,89,00:06:54,"with kokuyo-sama, obviously!"
15,90,00:06:56,"what are you, mental?!"
15,91,00:06:58,"but he won in front of the gods, fair and square."
15,92,00:07:02,"and he's married to the priestess, too."
15,93,00:07:05,whatever. a win is a win.
15,94,00:07:07,wine! bring me wine!
15,95,00:07:10,that's too blunt!
15,96,00:07:11,you sound like one of those people!
15,97,00:07:20,this barrel's no good.
15,98,00:07:22,it's turned into vinegar.
15,99,00:07:24,"don't chuck it! we need that, too!"
15,100,00:07:29,ruri-nee!
15,101,00:07:30,ruri!
15,102,00:07:33,i'm fine.
15,103,00:07:34,she's definitely out of time.
15,104,00:07:39,"we just finished the bout, and i don't even have time to rest."
15,105,00:07:44,let's head back and finish the sulfa drug—
15,106,00:07:46,{\an8}hold it!
15,107,00:07:47,where do you think you're going? you're the guest of honor.
15,108,00:07:50,"come on, have a drink."
15,109,00:07:52,we're drinking through the night to celebrate. it's tradition.
15,110,00:07:56,"oh, really?"
15,111,00:08:01,"i'm divorcing, then."
15,112,00:08:04,senku got divorced!
15,113,00:08:08,i got a ton of alcohol and vinegar!
15,114,00:08:11,"let's haul ass, citizens of the kingdom of science!"
15,115,00:08:14,since when am i a citizen of the kingdom of science?
15,116,00:08:18,"sorry, ruri-nee! i'll explain later!"
15,117,00:08:23,that man is utterly insane.
15,118,00:08:27,"i'm a little confused, but it seems i've become the first divorced priestess ever."
15,119,00:08:35,"right, chrome?"
15,120,00:08:40,this is bullshit!
15,121,00:08:43,capture that man!
15,122,00:08:45,senku is not evil.
15,123,00:08:48,please let him explain for himself
15,124,00:08:51,"what the sorcerers—i mean, science users—"
15,125,00:08:54,have been risking their lives to do for the past half year.
15,126,00:08:58,what i've seen them do.
15,127,00:09:06,what's this?
15,128,00:09:07,the river water is making the bamboo spin around.
15,129,00:09:12,i nailed it on my first attempt.
15,130,00:09:14,"go, me!"
15,131,00:09:15,"you can fall in love with me if you want, girls."
15,132,00:09:17,not bad.
15,133,00:09:19,i usually botch my first few attempts at building anything.
15,134,00:09:22,"senku, you don't need to fall in love with me."
15,135,00:09:25,so what does this let us make?
15,136,00:09:28,that's the thing.
15,137,00:09:30,i have no idea.
15,138,00:09:33,you'll find out tomorrow.
15,139,00:09:35,i'll keep an eye on it for a while.
15,140,00:09:38,i'd cry if my child were to be destroyed by driftwood or something.
15,141,00:09:44,you!
15,142,00:09:45,are you going to leave a weak old man to stand guard by himself?!
15,143,00:09:48,stay and help. i'm sure you have nothing better to do!
15,144,00:09:52,"give me a break, grampa!"
15,145,00:09:56,"uh, sure. yes. i'll help you."
15,146,00:10:00,weak old man?!
15,147,00:10:13,wake up and smell the ammonia.
15,148,00:10:16,"get up and help out, science team!"
15,149,00:10:20,"now we just need to put it together, and we're done."
15,150,00:10:23,we're going to finish the ultimate cure-all sulfa drug by tomorrow.
15,151,00:10:27,tomorrow?!
15,152,00:10:30,{\an8}fun with making sulfa drugs
15,153,00:10:31,fun with making sulfa drugs.
15,154,00:10:33,step one.
15,155,00:10:35,"first, we're using a burnable rock called coal to..."
15,156,00:10:38,burnable rocks!
15,157,00:10:39,got it.
15,158,00:10:40,i have some in my shelter.
15,159,00:10:44,we used up all of it when we made iron.
15,160,00:10:48,damn it!
15,161,00:10:51,don't worry.
15,162,00:10:53,we can find plenty of the kind of cheap coal that you gathered
15,163,00:10:55,from any of the mountains around here.
15,164,00:10:58,"besides, it's not even the coal that we want."
15,165,00:11:02,it's the coal tar that's left after it's burned.
15,166,00:11:05,"first, wash it with hydrochloric acid,"
15,167,00:11:07,"then throw in ethyl acetate made from alcohol and vinegar, and we have anilin."
15,168,00:11:13,"hold it, hold it!"
15,169,00:11:14,i'm already totally lost!
15,170,00:11:17,that's step one?
15,171,00:11:18,how many of these complicated steps are we doing by tomorrow?
15,172,00:11:23,"oh, up to... step 25, maybe?"
15,173,00:11:27,holy...
15,174,00:12:02,"so what is this thing, anyway?"
15,175,00:12:05,can i look inside already?
15,176,00:12:15,is this...
15,177,00:12:17,{\an4}carbonated wateracquired!!
15,178,00:12:22,"can you make some, senku-chan?"
15,179,00:12:25,can you make a bottle of cola?
15,180,00:12:29,"yeah, i can."
15,181,00:12:31,even if no one else can.
15,182,00:12:33,"nah, there's no way he's that nice!"
15,183,00:12:38,"senku-chan, what's this fizzy water for?"
15,184,00:12:42,"oh, no!"
15,185,00:12:46,was there an explosion or something?
15,186,00:12:48,"this is pretty bad, huh?"
15,187,00:12:50,what have you done?
15,188,00:12:54,"we haven't done anything, really."
15,189,00:12:57,"we poured vinegar on some cooked shells,"
15,190,00:12:59,"extracted glacial acetic acid using sulfuric acid, turned it into ketene in an iron pipe,"
15,191,00:13:04,and put it back to make acetic anhydride.
15,192,00:13:06,h-huh. i see.
15,193,00:13:08,"so i tried to drip that acetic anhydride into the aniline,"
15,194,00:13:12,"but i poured on way too much, and kaboom."
15,195,00:13:15,so that's what this wreckage is from.
15,196,00:13:17,"mix the chlorosulfuric acid into the acetanilide we just made,"
15,197,00:13:21,and we get para-acetamidobenzenesulfonyl chloride.
15,198,00:13:25,"throw some ammonia in there to make para-acetamidobenzenesulfonic acid,"
15,199,00:13:29,"cook it in hydrochloric acid, and you get that stuff."
15,200,00:13:32,"i'm impressed you can say that without stuttering, senku-chan."
15,201,00:13:36,"lastly, that carbonated water."
15,202,00:13:39,"oh, right, senku-chan."
15,203,00:13:40,"i'm not expecting anything, but..."
15,204,00:13:43,that's right. you know what carbonated water means.
15,205,00:13:46,carbonated water means...
15,206,00:13:49,we mix it with sodium hydroxide to make baking soda!
15,207,00:13:52,right.
15,208,00:13:53,of course. baking soda.
15,209,00:13:55,that's what i was thinking.
15,210,00:13:58,step 25.
15,211,00:14:00,"finally, we wash this stuff with baking soda, and then we wait."
15,212,00:14:06,it's been a long time.
15,213,00:14:18,half a year.
15,214,00:14:18,{\an8}iron
15,215,00:14:18,{\an8}alcohol
15,216,00:14:18,{\an8}electricity
15,217,00:14:18,{\an8}vinegar
15,218,00:14:18,{\an8}sodiumbicarbonate
15,219,00:14:18,{\an8}salt
15,220,00:14:18,{\an8}sulfuricacid
15,221,00:14:18,{\an8}urine
15,222,00:14:18,{\an8}powerfulmagnets
15,223,00:14:18,{\an8}copper
15,224,00:14:18,{\an8}phosphorus
15,225,00:14:18,{\an8}sodiumhydroxide
15,226,00:14:18,{\an8}sodiumhydrogen sulfate
15,227,00:14:18,{\an8}coal
15,228,00:14:18,{\an8}aniline
15,229,00:14:18,{\an8}chlorosulfuric acid
15,230,00:14:18,{\an8}hydrochloric acid
15,231,00:14:18,{\an8}carbonic acid
15,232,00:14:18,{\an8}acetic anhydride
15,233,00:14:18,{\an8}ammonia
15,234,00:14:18,{\an8}cure-allsulfa drugs
15,235,00:14:20,it's been crazy.
15,236,00:14:22,sulfanilamide.
15,237,00:14:24,also known as...
15,238,00:14:29,the cure-all sulfa drug.
15,239,00:14:32,it's done!
15,240,00:14:33,yeah!
15,241,00:14:38,finally...
15,242,00:14:40,"finally, ruri-nee..."
15,243,00:14:47,"don't start crying yet, idiot."
15,244,00:14:50,wait until she's actually better.
15,245,00:14:52,i'm not crying!
15,246,00:14:54,too bad.
15,247,00:14:55,"i can't go inside the village,"
15,248,00:14:57,so i won't be there to see ruri-chan take it.
15,249,00:15:02,have fun waiting at the lab by yourself.
15,250,00:15:05,"gen did lots and lots of work, too."
15,251,00:15:08,i feel sorry for him.
15,252,00:15:10,i guess this is just the way it is for bats like me.
15,253,00:15:22,"hey, i'm mecha senku!"
15,254,00:15:24,"mix together carbonated water, cilantro,"
15,255,00:15:27,"lime, and honey caramel, and you get cola."
15,256,00:15:31,try tossing some lime zest onto crushed cilantro.
15,257,00:15:34,you'll be shocked at how much it smells like cola!
15,258,00:16:08,"ruri, don't worry."
15,259,00:16:11,"that medicine is the powder of life, born from stone."
15,260,00:16:15,it's the cure-all of science.
15,261,00:16:17,it'll knock out your sickness for sure!
15,262,00:16:29,a mystery bug versus the culmination of two million years of human science...
15,263,00:16:37,this is exhilarating.
15,264,00:16:50,"all right, i finally get to see my patient."
15,265,00:16:54,time to make a diagnosis.
15,266,00:16:56,"say ""ee."""
15,267,00:17:06,it sounds like a goat bleating.
15,268,00:17:09,that's evidence that there's fluid in her lungs.
15,269,00:17:16,"what are you doing with that mouse, senku-chan?"
15,270,00:17:20,are we eating it?
15,271,00:17:22,i like how that's the first thing that comes to your mind.
15,272,00:17:25,"well, i don't eat rats, either."
15,273,00:17:29,i'm glad.
15,274,00:17:30,usually.
15,275,00:17:32,"usually, huh?"
15,276,00:17:35,they're a good source of protein.
15,277,00:17:38,"but unfortunately, we aren't eating it this time."
15,278,00:17:40,this is an autopsy.
15,279,00:17:44,red inflammation all over the lungs.
15,280,00:17:47,it's definitely a bacterial infection.
15,281,00:17:50,even the mice are catching it.
15,282,00:17:53,the question is what species of bacteria it is.
15,283,00:17:56,even a cure-all has its limits.
15,284,00:17:59,it's not ten billion percent guaranteed that it'll take down any bacteria.
